id	ER-ERR1084763_PE	ER-ERR1084764_PE	ER-ERR1084765_PE	ER-ERR1084775_PE	ER-ERR1084805_PE	ER-ERR1084806_PE	ER-ERR1084811_PE	TN-ERR1084766_PE	TN-ERR1084768_PE	TN-ERR1084798_PE	TN-ERR1084799_PE	TN-ERR1084800_PE	TN-ERR1084801_PE	TN-ERR1084802_PE	TN-ERR1084803_PE	TN-ERR1084804_PE	TN-ERR1084807_PE	TN-ERR1084808_PE	TN-ERR1084809_PE	TN-ERR1084810_PE
ENSG00000001630	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.89	0.00
ENSG00000002834	5410.00	6261.00	5692.00	7949.00	5565.00	13312.07	7711.00	4643.00	756.00	10578.00	6196.00	4522.00	4599.93	3353.02	7929.36	3485.00	3662.00	4830.00	2218.41	9798.59
ENSG00000003402	1.00	0.00	1.01	3.00	0.00	0.87	4.00	0.00	1.60	5.89	0.00	4.32	3.52	6.05	0.00	4.05	3.00	6.00	7.16	7.07
ENSG00000003436	0.00	0.00	0.00	1.00	0.97	0.00	0.00	0.00	0.00	4.00	1.00	0.00	1.04	0.00	1.00	0.00	0.00	0.00	1.01	0.00
ENSG00000003509	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000004534	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000004766	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000004961	308.00	302.00	353.00	292.00	450.00	169.00	132.00	710.00	247.00	170.00	880.00	222.00	311.00	165.00	819.00	507.00	236.00	326.00	414.00	578.00
ENSG00000005073	0.00	0.00	0.00	0.00	2.00	0.00	2.00	326.14	703.33	4.00	6.00	187.53	0.00	0.00	17.00	2.00	78.80	41.74	21.00	5.00
ENSG00000005102	0.00	0.00	0.00	0.00	1.00	0.00	0.00	58.00	1.00	6.00	49.00	34.00	0.00	0.00	0.00	346.00	22.00	78.00	8.00	15.00
ENSG00000005421	0.00	0.00	0.00	0.00	3.00	33.00	1.00	8.00	4.00	7.00	0.00	7.00	17.00	2.00	16.00	1.00	10.00	0.00	6.00	120.13
ENSG00000005801	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000005884	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000005893	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000006015	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.29	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000006016	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSG00000006210	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000006432	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000006468	5.00	11.00	8.00	0.00	10.00	20.00	8.00	78.00	54.00	6.00	2.00	1.00	1.00	43.00	3.00	117.00	15.00	1.00	78.00	328.00
ENSG00000006534	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000006555	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000006607	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000006634	58.00	62.00	63.00	120.99	170.92	151.00	52.00	977.31	205.98	175.97	162.80	208.98	193.75	77.90	106.01	205.85	217.89	93.86	143.93	230.16
ENSG00000006638	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000006756	6.00	3.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	3.00	1.00	2.00	2.00
ENSG00000006831	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000007392	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000007908	0.00	0.00	3.00	0.00	0.00	0.00	0.00	35.00	8.00	8.00	9.00	47.00	31.00	3.00	0.00	1018.00	3.00	1.00	1.00	76.00
ENSG00000008056	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000008283	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000008838	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00
ENSG00000008952	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000008988	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000009335	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000009413	1.00	0.00	0.00	0.00	4.00	1.03	0.00	5.00	4.89	9.03	1.00	56.93	6.21	13.97	4.94	8.09	2.70	0.00	26.75	4.00
ENSG00000009765	0.00	0.00	0.99	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.06	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000009950	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
ENSG00000010404	0.00	0.00	0.00	0.00	2.00	0.00	2.00	1.00	0.00	3.00	0.00	8.00	0.00	1.00	1.00	4.00	0.00	0.00	0.00	4.00
ENSG00000010539	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000010610	1.00	3.00	5.00	4.00	20.00	2.00	8.00	2119.00	35.00	20.00	68.00	116.00	10.00	21.00	12.00	0.00	804.00	0.00	10.00	20.00
ENSG00000010704	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000011243	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSG00000011275	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000011295	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000011454	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000011478	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
ENSG00000011638	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
ENSG00000012232	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000012779	1.00	0.00	1.00	5.00	166.00	0.00	51.00	54.00	22.00	29.00	50.00	20.00	196.00	0.00	1.00	0.00	108.00	2.00	1058.00	202.00
ENSG00000013293	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000013306	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000013364	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000014138	0.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.62	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000015479	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000016082	0.00	0.00	0.00	0.00	0.00	0.00	7.00	87.00	14.00	0.00	0.00	20.00	0.00	10.00	0.00	10.00	3.00	0.00	0.00	6.00
ENSG00000017427	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000018610	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000019144	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000021355	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.94	0.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00
ENSG00000021574	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	0.00	1.00	0.00
ENSG00000021826	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000022267	0.00	0.00	0.00	1.00	0.00	0.00	0.00	175.00	0.00	15.00	9.00	28.00	10.00	7.18	0.00	1.00	21.00	2.00	7.00	0.00
ENSG00000023228	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000025800	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000026751	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00
ENSG00000033170	0.00	2.00	1.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.70	1.14	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000035928	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000036530	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000037749	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000037757	996.00	1128.00	921.65	1196.00	841.30	660.29	784.00	549.30	2051.20	1903.54	1030.31	2576.00	1038.75	952.47	1333.65	3168.39	2118.00	2215.15	901.82	1070.04
ENSG00000038210	0.00	0.00	0.00	0.00	8.00	0.00	0.00	1.00	2.00	4.00	0.00	16.47	0.00	0.87	18.98	0.00	8.04	0.00	0.00	1.00
ENSG00000039319	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	2.00	1.82	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.27
ENSG00000042304	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000044115	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000046604	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000047410	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00
ENSG00000047621	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000047648	0.00	0.00	1.00	1.00	30.00	0.00	0.00	43.00	1.00	2.00	26.00	8.00	24.00	9.00	33.00	6.00	1.00	0.00	20.00	34.00
ENSG00000048544	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000049239	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000049541	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000050130	1.00	0.79	2.00	1.00	3.00	0.00	0.05	0.00	2.00	1.00	0.00	0.00	1.00	0.31	0.99	0.00	0.00	2.00	1.00	0.00
ENSG00000050393	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000050405	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000052723	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000052802	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000053372	0.00	1.00	2.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	2.00	0.00	4.00	1.00	0.00	0.00	0.00
ENSG00000053501	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00
ENSG00000053524	0.00	0.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.90	0.00	0.00	0.00	0.00
ENSG00000054654	2.71	9.01	7.41	7.47	1.29	45.02	15.08	0.00	16.27	17.60	17.11	14.49	40.59	16.93	6.82	12.95	25.77	8.16	27.59	9.80
ENSG00000054690	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000055332	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000056972	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000057019	0.00	0.00	0.76	1.00	0.00	0.96	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000057252	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000058668	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00
ENSG00000058866	0.00	0.00	0.00	2.00	1.00	0.00	0.00	58.00	21.00	9.00	57.00	5.00	6.00	6.00	11.00	2.00	187.00	235.00	42.00	81.00
ENSG00000059122	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000059145	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000059588	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.03
ENSG00000059691	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.98	0.00
ENSG00000060138	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000060339	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000062485	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000063322	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.65	0.00
ENSG00000063854	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000064607	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000064692	2.00	7.00	9.00	43.00	130.00	31.00	8.00	151.00	0.00	5.00	5.00	1.00	18.00	2.00	4.00	6.00	3.00	41.00	24.00	0.00
ENSG00000064961	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.89	0.00
ENSG00000065154	0.00	2.00	1.00	1.00	3.00	0.00	0.00	11.00	5.00	8.00	11.00	2.00	4.00	0.00	1.00	6.00	3.00	0.00	1.00	25.00
ENSG00000065413	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000065615	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSG00000065621	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000065911	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000066044	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.96	0.00
ENSG00000066056	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.34	0.00	0.98	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00
ENSG00000066294	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000066427	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	0.74	1.00	1.00	1.00	0.00	0.00
ENSG00000066468	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.92	4.53	0.00	0.00	0.00	0.00
ENSG00000067334	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	102.22	1.00	1.00	0.00	0.00	0.00	0.00	4.37	0.00
ENSG00000067842	0.00	0.00	1.00	1.00	1.00	1.00	0.00	77.00	2.00	23.00	8.00	30.00	1.00	0.00	59.00	7.00	78.00	1.00	3.00	1.00
ENSG00000067900	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000068489	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000068654	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000068903	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000069431	10.73	5.35	5.25	6.68	3.11	11.88	17.60	3.39	3.34	11.74	4.96	655.21	8.63	5.16	7.13	3.99	2.85	0.00	22.37	6.76
ENSG00000069702	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000069869	6.02	22.98	18.06	41.25	32.53	98.29	57.65	11.72	48.40	54.48	23.15	1206.87	41.51	47.63	45.35	33.12	74.49	29.73	113.41	7.26
ENSG00000069974	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	1.03	4.00	1.00	1.00	0.00	0.00	3.02
ENSG00000070010	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000070182	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00
ENSG00000070190	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000070214	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000070444	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00
ENSG00000070501	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000070601	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00
ENSG00000070669	0.00	3.00	1.00	2.00	9.00	1.00	0.00	5.00	10.00	0.00	0.00	0.00	13.00	0.00	8.00	7.00	12.00	2.00	11.00	0.00
ENSG00000070729	0.00	0.00	1.00	2.00	5.00	0.00	1.00	0.00	57.00	2.00	12.00	0.00	1.00	1.00	5.00	2.00	37.00	56.00	78.00	25.00
ENSG00000070756	3964.91	3568.84	3064.83	8666.05	3873.60	7528.85	3905.91	6085.97	8620.93	4424.01	3939.71	8230.60	5532.79	2882.52	4089.66	5025.65	6441.87	2973.73	6560.80	11015.92
ENSG00000070770	87.00	99.00	105.00	122.00	114.00	167.00	131.00	77.00	262.00	351.00	303.00	187.00	532.00	117.00	362.00	96.00	664.00	244.00	238.00	193.00
ENSG00000071073	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.78	0.00	0.01	2.00
ENSG00000071991	0.00	0.00	0.00	390.00	0.00	1.00	0.00	7.00	343.00	0.00	0.00	13.00	3.00	3364.00	191.00	2.00	12.00	0.00	379.00	90.00
ENSG00000072080	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000072110	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000072121	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000072195	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000072840	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000073331	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000073584	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000073712	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000073756	0.00	0.00	1.00	0.00	246.00	11.00	33.00	3412.00	97.00	22.00	0.00	18.00	4.00	139.00	28.00	532.00	1315.00	4772.00	22.00	833.00
ENSG00000074219	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000074416	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.69	0.00	0.00	0.00
